Dispositivi,0Mrad,5Mrad,50Mrad,100Mrad,200Mrad,600Mrad,1000Mrad,3000Mrad,annealing
100-30,0,-0.443014168094629,-1.6174196514398,-2.37806661930037,-3.35186191331968,-7.87812930998454,-10.2394784135078,-21.6700798261378,-13.5035733689974
100-60,0,-0.383269455090835,-1.65527967560964,-2.56623896017331,-3.75492973393325,-9.07626506693329,-12.6867744264845,-28.1564183747153,-18.4024884741432
100-180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
200-30,0,-0.179093222735418,-1.08398529550381,-1.67782071825808,-1.96688346372577,-5.43563640933799,-7.08832123668584,-16.2754893643762,-9.97266471863512
200-60,0,-0.219973603167624,-1.38949992667547,-2.16673999120106,-2.93298137556827,-7.67341252383048,-10.5953952192404,-23.8634697169673,-14.4485995013932
200-180,0,-0.184738955823283,-3.38955823293172,-4.24096385542168,-5.6144578313253,-11.7349397590361,-16.0963855421687,-36.8674698795181,-26.281124497992
600-30,0,-0.348641749849548,-1.29703031938075,-1.93413161226057,-2.94892813414406,-7.08489841658539,-9.16014692759458,-20.9019030028846,-12.8416377861249
600-60,0,0.006000600060012,-0.00400040003999412,-0.00600060005999812,0.01000100010002,-3.69036903690369,-6.11461146114611,-19.7559755975598,-11.4691469146915
600-180,0,-0.2689714531631,-1.50265385167121,-2.49964137139578,-3.9018792138861,-10.6584421173433,-15.1377133840195,-36.6626022091522,-23.0275426768039
